 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,MinThr,MaxThr,points
1,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0001-0009,127,0.76014481,0.12404880,0.76258852,0.50249767,0.96328145,274.74409449,9.07480315,274.70465946,9.22181698,51.94112550,269,0,11,19,18.71018054,8.64242982,72.40852863,0.59154920,19.64688270,96.53839082,0.78018051,-0.41616238,-0.82297317,100,96.53839082,273,19,75.25643716,10.35653088,2.16492132,0.46191055,0.80891720,-3.403E38,3.4e38,1
2,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0002-0005,110,0.78097768,0.13933468,0.58693195,0.51300454,0.98029876,315.87272727,4.63636364,315.73247023,4.56145576,48.04163056,310,0,14,11,13.27300383,10.55197088,31.27103499,0.59891759,15.81138830,85.90754461,0.78756386,-0.28093825,-1.18187713,100,85.90754461,311,9,34.69515353,11.00000000,1.25786964,0.79499494,0.86614173,-3.403E38,3.4e38,1
3,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0003-0004,55,0.73680241,0.13037142,0.60404311,0.50432825,0.98146850,770.62727273,3.22727273,770.67554205,3.03317261,30.14213562,766,0,9,8,9.17273046,7.63438708,164.54391404,0.76071944,10.63014581,40.52413231,0.73215300,-0.02659067,-1.04682397,100,40.52413231,766,0,131.18592517,8.00000000,1.20150188,0.83229166,0.90163934,-3.403E38,3.4e38,1
4,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0004-0001,34,0.79246681,0.12524073,0.67206595,0.56588340,0.98732114,1048.76470588,1.32352941,1048.81084492,1.24544706,29.89949494,1042,0,14,3,13.53418765,3.19857724,1.35500148,0.47792646,14.03566885,26.94387156,0.80620086,-0.11890699,-1.19019883,100,26.94387156,1042,0,175.91438322,3.00000000,4.23131494,0.23633315,0.91891892,-3.403E38,3.4e38,0
5,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0005-0009,140,0.79073202,0.13141379,0.87762272,0.50255978,0.99369079,399.00000000,9.37857143,399.15430928,9.55191367,50.76955262,391,1,15,16,18.38958735,9.69317760,130.08753720,0.68254490,20.00000000,110.70248312,0.80759585,-0.49917604,-0.72208301,100,110.70248312,392,1,126.86989765,11.62755348,1.89716810,0.52710142,0.84848485,-3.403E38,3.4e38,1
6,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0006-0007,25,0.64959146,0.10272873,0.54075206,0.50144774,0.83134627,1255.42000000,6.78000000,1255.41582476,6.72199388,27.55634919,1252,2,6,11,10.62795243,2.99502551,109.48039224,0.41372000,11.70469991,16.23978651,0.65524697,0.15621938,-1.12662619,100,16.23978651,1253,2,109.98310652,4.06138466,3.54853487,0.28180645,0.64935065,-3.403E38,3.4e38,0
7,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0007-0017,114,0.77312820,0.12906515,0.51194209,0.50181866,0.97301823,459.16666667,17.84210526,459.15323404,17.66091716,49.11269837,452,10,13,15,14.21619482,10.21013780,115.43329194,0.59391887,16.55294536,88.13661504,0.81489193,-0.53886755,-0.76480196,100,88.13661504,457,10,115.01689348,11.62755348,1.39236072,0.71820469,0.82014388,-3.403E38,3.4e38,1
8,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0008-0021,165,0.83559054,0.13687380,0.97579278,0.50423604,1.00000000,161.12424242,22.31212121,161.22020891,22.20070811,50.52691193,154,14,15,15,15.06622108,13.94407554,62.57222812,0.81217253,17.20465053,137.87243867,0.87121665,-0.85545654,-0.26467169,100,137.87243867,154,29,35.53767779,14.96030784,1.08047472,0.92551911,0.89673913,-3.403E38,3.4e38,1
9,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0009-0023,139,0.82163636,0.12840578,0.81244283,0.53156453,1.00000000,55.99640288,22.77338129,55.90898684,22.68194423,49.94112550,49,15,15,16,17.17597036,10.30394749,132.83443062,0.70033852,19.41648784,114.20745438,0.85024321,-0.80525962,-0.39741841,100,114.20745438,52,15,124.50852299,11.92605422,1.66693108,0.59990483,0.82738095,-3.403E38,3.4e38,1
10,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tif:0010-0023,70,0.76001996,0.13114493,0.70689668,0.52803886,0.97474718,241.05714286,23.84285714,240.86350039,23.82501229,36.28427125,236,19,12,9,12.11035802,7.35954858,147.09182208,0.66814557,14.42220510,53.20139706,0.75937653,-0.08282351,-1.21209778,100,53.20139706,236,20,146.30993247,8.48528137,1.64553001,0.60770694,0.85365854,-3.403E38,3.4e38,1
